uid,clfir_final_pipeline_bleu,adapter2_more_imp_pipeline_bleu,delta_more_imp_minus_final_pipeline_bleu,clfir_final_pipeline_rouge1,adapter2_more_imp_pipeline_rouge1,delta_more_imp_minus_final_pipeline_rouge1,clfir_final_pipeline_rouge2,adapter2_more_imp_pipeline_rouge2,delta_more_imp_minus_final_pipeline_rouge2,clfir_final_pipeline_rougeL,adapter2_more_imp_pipeline_rougeL,delta_more_imp_minus_final_pipeline_rougeL,clfir_final_pipeline_meteor,adapter2_more_imp_pipeline_meteor,delta_more_imp_minus_final_pipeline_meteor,clfir_final_pipeline_bertscore_f1,adapter2_more_imp_pipeline_bertscore_f1,delta_more_imp_minus_final_pipeline_bertscore_f1
2600,0.055854258215314,0.0472998678492541,-0.0085543903660599,0.2647058823529412,0.2258064516129032,-0.03889943074003799,0.0909090909090909,0.0666666666666666,-0.0242424242424243,0.2352941176470588,0.1935483870967742,-0.041745730550284604,0.1937978861055784,0.158875,-0.03492288610557842,0.7880862355232239,0.7750968337059021,-0.012989401817321777
2604,0.0088833039647799,0.0143204721330979,0.005437168168317999,0.054054054054054,0.0909090909090909,0.036855036855036896,0.0,0.0,0.0,0.054054054054054,0.0909090909090909,0.036855036855036896,0.1333333333333333,0.1724137931034483,0.039080459770114984,0.7399396300315857,0.7645357847213745,0.02459615468978882
2605,0.0495254906195902,0.0543100272832494,0.004784536663659203,0.3373493975903615,0.3146067415730337,-0.022742656017327778,0.0493827160493827,0.0689655172413793,0.019582801191996596,0.1927710843373493,0.2247191011235955,0.0319480167862462,0.2988087400469548,0.3162358667669522,0.01742712671999741,0.8491865396499634,0.8444671034812927,-0.004719436168670654
2607,0.1621604928867283,0.10175568578459,-0.06040480710213829,0.3,0.2857142857142857,-0.01428571428571429,0.1724137931034483,0.1311475409836065,-0.04126625211984178,0.2333333333333333,0.2222222222222222,-0.0111111111111111,0.3156128522837706,0.3377280115586057,0.022115159274835094,0.8359735608100891,0.8434253931045532,0.007451832294464111
2608,0.0235188874175247,0.0294077512407549,0.0058888638232302,0.1935483870967742,0.3174603174603175,0.12391193036354331,0.0333333333333333,0.0655737704918032,0.0322404371584699,0.1612903225806451,0.1904761904761905,0.029185867895545392,0.1998427672955974,0.2480369171225484,0.048194149826951,0.7867078185081482,0.8128551840782166,0.02614736557006836
2609,0.0081863335193573,0.0104790972311077,0.0022927637117503997,0.05,0.0666666666666666,0.016666666666666594,0.0,0.0,0.0,0.05,0.0666666666666666,0.016666666666666594,0.1265822784810126,0.1470588235294118,0.020476545048399186,0.7536402344703674,0.7432134747505188,-0.010426759719848633
2610,0.1138955402675649,0.1042700500270256,-0.009625490240539311,0.4307692307692308,0.4333333333333333,0.0025641025641024995,0.1904761904761904,0.2413793103448275,0.0509031198686371,0.3692307692307692,0.3666666666666667,-0.0025641025641024995,0.2817520043571708,0.2495515458478422,-0.032200458509328594,0.85140061378479,0.8635347485542297,0.012134134769439697
2611,0.1122650134950374,0.1241635064559202,0.0118984929608828,0.4,0.423076923076923,0.023076923076922995,0.1666666666666666,0.1999999999999999,0.0333333333333333,0.32,0.3076923076923076,-0.012307692307692408,0.3523305304681822,0.3682149943310657,0.015884463862883502,0.8612036108970642,0.8610631823539734,-0.0001404285430908203
2612,0.2412686907574867,0.2330826473422624,-0.008186043415224303,0.6666666666666667,0.6774193548387097,0.010752688172043001,0.34375,0.3666666666666666,0.022916666666666585,0.5454545454545455,0.5806451612903226,0.035190615835777095,0.5965752394323823,0.5962789602284436,-0.00029627920393870966,0.9341980218887328,0.9370448589324952,0.002846837043762429
2613,0.1727833085148174,0.1436886023267929,-0.02909470618802451,0.3018867924528302,0.2926829268292683,-0.009203865623561902,0.196078431372549,0.1538461538461538,-0.04223227752639519,0.2641509433962264,0.2439024390243902,-0.0202485043718362,0.3874203504579848,0.2660392992424242,-0.12138105121556059,0.8422184586524963,0.8464294075965881,0.004210948944091797
2614,0.1264906097473437,0.0098205593218814,-0.11667005042546229,0.4594594594594595,0.3384615384615384,-0.12099792099792106,0.1944444444444444,0.0317460317460317,-0.16269841269841268,0.3783783783783783,0.2461538461538461,-0.13222453222453218,0.3752728039786787,0.1853290985268279,-0.18994370545185077,0.8517512679100037,0.8104400634765625,-0.04131120443344116
2615,0.0309586544341516,0.0207399321009598,-0.0102187223331918,0.2268041237113402,0.2912621359223301,0.06445801221098987,0.0842105263157894,0.0792079207920792,-0.005002605523710207,0.1855670103092783,0.1941747572815534,0.008607746972275093,0.2258047589062529,0.202812208728072,-0.022992550178180887,0.8275397419929504,0.8387132883071899,0.011173546314239502
2616,0.0891685812106756,0.0834098477193751,-0.005758733491300502,0.3548387096774193,0.3275862068965517,-0.027252502780867605,0.1475409836065573,0.1754385964912281,0.027897612884670797,0.2258064516129032,0.2931034482758621,0.06729699666295891,0.2159550067204766,0.2255724578235902,0.0096174511031136,0.8274871110916138,0.8283619284629822,0.0008748173713684082
2617,0.0359014688768063,0.123571323165388,0.0876698542885817,0.4675324675324675,0.5384615384615385,0.07092907092907103,0.1333333333333333,0.28,0.14666666666666672,0.3376623376623376,0.4230769230769231,0.08541458541458546,0.363762346301149,0.3455225638145618,-0.018239782486587197,0.8631912469863892,0.8839170932769775,0.02072584629058838
2618,0.0287654512687618,0.0265053671174145,-0.0022600841513472983,0.3214285714285714,0.3050847457627119,-0.016343825665859513,0.037037037037037,0.0350877192982456,-0.001949317738791402,0.1428571428571428,0.135593220338983,-0.007263922518159799,0.2390173928635466,0.2513595258462666,0.012342132982719994,0.8608341813087463,0.8583465814590454,-0.0024875998497009277
2619,0.0150849074741268,0.0172897097179883,0.002204802243861501,0.136986301369863,0.1265822784810126,-0.010404022888850395,0.0,0.0,0.0,0.0821917808219177,0.1012658227848101,0.01907404196289239,0.0916496945010183,0.1004016064257028,0.008751911924684497,0.775008499622345,0.7783541679382324,0.003345668315887451
2620,0.198729953511933,0.1506412904396536,-0.04808866307227941,0.676470588235294,0.6470588235294118,-0.02941176470588225,0.3333333333333333,0.2727272727272727,-0.06060606060606061,0.411764705882353,0.3823529411764706,-0.02941176470588236,0.5791743995266145,0.512911155586495,-0.06626324394011951,0.9276872873306274,0.9240128397941588,-0.003674447536468617
2621,0.0602087137296335,0.0506292915422859,-0.009579422187347607,0.2222222222222222,0.2222222222222222,0.0,0.1395348837209302,0.0930232558139534,-0.0465116279069768,0.2222222222222222,0.2222222222222222,0.0,0.3859031593406593,0.2197802197802197,-0.16612293956043958,0.8028573989868164,0.8006969690322876,-0.0021604299545288086
2622,0.1702097872722284,0.1634083642036956,-0.006801423068532819,0.4193548387096774,0.456140350877193,0.03678551216751563,0.2,0.2181818181818181,0.018181818181818077,0.3548387096774193,0.3859649122807017,0.03112620260328236,0.4258474353446009,0.4348877708978328,0.009040335553231915,0.8727379441261292,0.8838491439819336,0.011111199855804443
2623,0.3767715376568519,0.1949916781925133,-0.18177985946433858,0.6229508196721311,0.6274509803921569,0.004500160720025792,0.4067796610169491,0.3673469387755102,-0.0394327222414389,0.4590163934426229,0.392156862745098,-0.06685953069752493,0.6420552486187844,0.5096549540993985,-0.13240029451938584,0.9194444417953492,0.9257417917251588,0.00629734992980957
2624,0.0765279440913396,0.0445942905189929,-0.031933653572346704,0.3529411764705882,0.3188405797101449,-0.0341005967604433,0.144578313253012,0.1791044776119402,0.03452616435892822,0.3058823529411765,0.3188405797101449,0.012958226768968406,0.2542006201773996,0.2215384328914047,-0.032662187285994876,0.8376597762107849,0.8345605134963989,-0.0030992627143859863
2625,0.1900053264295297,0.1900053264295297,0.0,0.56,0.56,0.0,0.25,0.25,0.0,0.4799999999999999,0.4799999999999999,0.0,0.478223258612908,0.478223258612908,0.0,0.8950921893119812,0.8950921893119812,0.0
2626,0.0450165133472524,0.0510202803552875,0.0060037670080351005,0.25,0.25,0.0,0.037037037037037,0.037037037037037,0.0,0.1785714285714285,0.1785714285714285,0.0,0.1785714285714285,0.2229794998390039,0.0444080712675754,0.778477668762207,0.7801666855812073,0.0016890168190002441
2627,0.1039419656808135,0.1592795872731323,0.055337621592318795,0.3661971830985915,0.4736842105263157,0.1074870274277242,0.1739130434782608,0.2162162162162162,0.04230317273795539,0.3098591549295775,0.2894736842105264,-0.020385470719051113,0.2469225587163548,0.3005588006582635,0.05363624194190872,0.8426477313041687,0.8473039269447327,0.004656195640563965
2628,0.0256717622643807,0.0325074480275954,0.006835685763214701,0.4,0.4190476190476191,0.01904761904761909,0.1632653061224489,0.1553398058252427,-0.007925500297206206,0.32,0.3047619047619047,-0.015238095238095328,0.2467249019249141,0.2677712031558185,0.021046301230904396,0.8660687208175659,0.8543397188186646,-0.011729001998901367
2629,0.0690902707749301,0.2542471400216594,0.18515686924672928,0.5652173913043479,0.65,0.08478260869565213,0.1363636363636363,0.3684210526315788,0.23205741626794252,0.3043478260869565,0.45,0.14565217391304353,0.4072815205627705,0.6478298611111111,0.24054834054834057,0.8848780393600464,0.9126126170158386,0.027734577655792236
2631,0.0580819220654189,0.0730214675375232,0.014939545472104299,0.4418604651162791,0.4523809523809524,0.010520487264673306,0.119047619047619,0.1463414634146341,0.02729384436701511,0.3023255813953488,0.3095238095238095,0.00719822812846066,0.2669101025908537,0.267748124890982,0.0008380223001283049,0.8491972088813782,0.8525764346122742,0.003379225730895996
2632,0.0964763170112022,0.0849073738230947,-0.0115689431881075,0.4615384615384615,0.3448275862068965,-0.11671087533156499,0.1904761904761904,0.1428571428571428,-0.047619047619047616,0.3384615384615384,0.3448275862068965,0.006366047745358094,0.4901065449010655,0.3579209461562403,-0.13218559874482516,0.8780869841575623,0.852556586265564,-0.02553039789199829
2633,0.0094837738422145,0.015594708148339,0.006110934306124499,0.1739130434782608,0.2564102564102564,0.08249721293199558,0.0530973451327433,0.0869565217391304,0.033859176606387105,0.1391304347826087,0.1538461538461538,0.014715719063545102,0.1028218920765027,0.1386041439476553,0.035782251871152596,0.8028712868690491,0.8072786927223206,0.004407405853271484
2636,0.2505505699279975,0.1936385685858276,-0.05691200134216992,0.6027397260273972,0.5,-0.10273972602739723,0.3098591549295775,0.2580645161290322,-0.0517946388005453,0.5205479452054795,0.46875,-0.051797945205479534,0.5048442681578774,0.3872801285618704,-0.11756413959600703,0.9068615436553956,0.8796240091323853,-0.027237534523010365
2637,0.0178205134815267,0.0273062749321618,0.009485761450635101,0.3058823529411765,0.3749999999999999,0.0691176470588234,0.072289156626506,0.1063829787234042,0.03409382209689821,0.2117647058823529,0.25,0.03823529411764709,0.1617116261398176,0.2444844405126275,0.0827728143728099,0.8412628769874573,0.8447116613388062,0.003448784351348877
2638,0.2949838873657938,0.2949838873657938,0.0,0.6086956521739131,0.6086956521739131,0.0,0.3582089552238806,0.3582089552238806,0.0,0.6086956521739131,0.6086956521739131,0.0,0.514240506329114,0.514240506329114,0.0,0.9341087341308594,0.9341087341308594,0.0
2639,0.1698918318799358,0.1203440314450333,-0.049547800434902506,0.5135135135135135,0.5151515151515151,0.0016380016380016515,0.2777777777777777,0.3125,0.03472222222222232,0.4324324324324324,0.5151515151515151,0.08271908271908274,0.3599280922198748,0.3443862275449103,-0.015541864674964545,0.9029279947280884,0.9030395150184632,0.00011152029037486688
2640,0.1928296092122899,0.2397019990719737,0.04687238985968381,0.6764705882352942,0.7536231884057971,0.07715260017050296,0.303030303030303,0.3582089552238806,0.05517865219357759,0.5294117647058824,0.4637681159420289,-0.06564364876385348,0.5560494823768122,0.6428775743707092,0.08682809199389707,0.9275238513946532,0.9239211082458496,-0.0036027431488036
2642,0.0014032750333546,0.0065573000768388,0.0051540250434842,0.1777777777777777,0.2456140350877193,0.06783625730994161,0.0112359550561797,0.0710059171597633,0.0597699621035836,0.1222222222222222,0.1988304093567251,0.0766081871345029,0.0834419546286538,0.1031513513513513,0.019709396722697503,0.7670258283615112,0.7851517200469971,0.01812589168548584
2643,0.0710359901575742,0.1142211983450883,0.043185208187514104,0.5,0.4727272727272727,-0.027272727272727282,0.1999999999999999,0.1886792452830188,-0.011320754716981102,0.3461538461538461,0.3272727272727272,-0.018881118881118875,0.4981557853159851,0.483478459257006,-0.01467732605897909,0.8309746980667114,0.8338545560836792,0.0028798580169677734
2644,0.0079127441798614,0.0046261043527716,-0.0032866398270897995,0.208,0.1463414634146341,-0.06165853658536588,0.0,0.0,0.0,0.096,0.08130081300813,-0.014699186991870006,0.1124630905511811,0.0594648166501486,-0.052998273901032504,0.7788559198379517,0.7589280605316162,-0.01992785930633545
2645,0.4160894995426926,0.3404191631842839,-0.0756703363584087,0.638888888888889,0.6666666666666666,0.02777777777777768,0.4571428571428571,0.4482758620689655,-0.008866995073891548,0.4444444444444444,0.4666666666666667,0.022222222222222254,0.6520159460499635,0.5561097256857855,-0.09590622036417795,0.9120806455612184,0.921045422554016,0.00896477699279763
2646,0.1683390465302144,0.1240526089018045,-0.04428643762840989,0.4931506849315069,0.5396825396825398,0.046531854751032886,0.2253521126760563,0.2622950819672131,0.036942969291156785,0.3287671232876712,0.3174603174603174,-0.011306805827353827,0.3589934070015785,0.3984699769053118,0.03947656990373327,0.8671284914016724,0.8732531666755676,0.006124675273895264
2647,0.1533651612747668,0.1459503980602388,-0.007414763214527997,0.4772727272727272,0.5901639344262295,0.11289120715350232,0.2325581395348837,0.4067796610169492,0.1742215214820655,0.3181818181818182,0.4262295081967213,0.10804769001490311,0.4354864686248701,0.3968885281385281,-0.03859794048634202,0.8794722557067871,0.9129639267921448,0.033491671085357666
2651,0.2717155960377981,0.3975676144964635,0.1258520184586654,0.6206896551724139,0.6785714285714286,0.05788177339901468,0.3571428571428571,0.4444444444444444,0.08730158730158732,0.4827586206896552,0.6071428571428571,0.1243842364532019,0.6573776348695962,0.7328990228013029,0.07552138793170671,0.9222317934036256,0.9168215990066528,-0.005410194396972767
2652,0.1087893137390277,0.1124271484482718,0.0036378347092441005,0.4166666666666666,0.46875,0.052083333333333426,0.1428571428571428,0.1612903225806451,0.018433179723502308,0.2777777777777778,0.34375,0.06597222222222221,0.2830014749262536,0.3602045984630104,0.07720312353675679,0.8407630324363708,0.8482391834259033,0.007476150989532471
2653,0.2176073713001547,0.2016478677355272,-0.015959503564627497,0.4571428571428571,0.4615384615384615,0.0043956043956044355,0.2352941176470588,0.2539682539682539,0.018674136321195106,0.3714285714285714,0.3999999999999999,0.028571428571428525,0.480998631119223,0.4274184149184149,-0.05358021620080805,0.8905658721923828,0.8886049389839172,-0.001960933208465576
2654,0.057167896808994,0.0497469264729787,-0.007420970336015298,0.2745098039215686,0.25,-0.024509803921568596,0.0816326530612244,0.074074074074074,-0.0075585789871503994,0.2352941176470588,0.2142857142857142,-0.021008403361344602,0.181159420289855,0.1950354609929078,0.013876040703052817,0.7886986136436462,0.7892695665359497,0.0005709528923034668
2655,0.1513851459876605,0.2485412237642759,0.09715607777661539,0.4155844155844156,0.5,0.08441558441558439,0.1866666666666666,0.3103448275862069,0.12367816091954031,0.3116883116883117,0.4333333333333333,0.12164502164502161,0.4068658972710145,0.3622482131254061,-0.044617684145608405,0.8775507807731628,0.8901331424713135,0.012582361698150635
2657,0.0103552744057691,0.0145538847293981,0.0041986103236290005,0.2388059701492537,0.1333333333333333,-0.1054726368159204,0.0307692307692307,0.0,-0.0307692307692307,0.1492537313432836,0.1333333333333333,-0.015920398009950293,0.2927965167548501,0.131578947368421,-0.1612175693864291,0.8146277666091919,0.7886937856674194,-0.02593398094177246
2658,0.1103961143255211,0.1130754819386742,0.0026793676131530997,0.463768115942029,0.5172413793103449,0.05347326336831587,0.1791044776119403,0.2142857142857142,0.0351812366737739,0.3768115942028985,0.4482758620689654,0.07146426786606691,0.401558524173028,0.4024496937882765,0.0008911696152484883,0.87237548828125,0.8890772461891174,0.01670175790786743
2659,0.1615331678101312,0.1211975190990966,-0.040335648711034594,0.5901639344262296,0.5423728813559322,-0.04779105307029741,0.1694915254237288,0.1403508771929824,-0.029140648230746413,0.3278688524590163,0.4067796610169491,0.07891080855793281,0.5037079397874853,0.4149326347305389,-0.08877530505694642,0.903742015361786,0.8996121883392334,-0.004129827022552601
2660,0.0469966580003353,0.0629082040655345,0.015911546065199206,0.3103448275862069,0.3829787234042553,0.07263389581804841,0.0714285714285714,0.0888888888888888,0.0174603174603174,0.2068965517241379,0.2553191489361702,0.04842259721203229,0.2459016393442623,0.327366441457129,0.08146480211286672,0.8284226655960083,0.8303283452987671,0.001905679702758789
2661,0.1184261012184125,0.0959852412980577,-0.0224408599203548,0.4444444444444445,0.4444444444444444,-5.551115123125783e-17,0.1395348837209302,0.1153846153846153,-0.02415026833631491,0.3555555555555555,0.3333333333333333,-0.0222222222222222,0.3259759056659997,0.4065619574652778,0.08058605179927808,0.8655983805656433,0.8730770349502563,0.007478654384613037
2662,0.1450407541438382,0.2216919455422299,0.07665119139839169,0.4081632653061224,0.4864864864864864,0.078323221180364,0.2127659574468085,0.2857142857142857,0.07294832826747719,0.3673469387755102,0.4864864864864864,0.11913954771097618,0.4225478737750607,0.4498894191595856,0.02734154538452488,0.8221428990364075,0.8178925514221191,-0.00425034761428833
2663,0.1247692379537935,0.1167953283122169,-0.007973909641576599,0.5,0.4799999999999999,-0.020000000000000073,0.2222222222222222,0.25,0.02777777777777779,0.3571428571428571,0.36,0.0028571428571428914,0.3712907622942225,0.2969608896190055,-0.07432987267521696,0.8690779805183411,0.8632684946060181,-0.005809485912322998
2664,0.0371452386195357,0.0374237234178286,0.0002784847982928995,0.2903225806451613,0.3050847457627119,0.014762165117550574,0.0666666666666666,0.0701754385964912,0.0035087719298246,0.2258064516129032,0.2711864406779661,0.04537998906506291,0.2780242531795327,0.2657516181089382,-0.012272635070594506,0.8504665493965149,0.8484272956848145,-0.0020392537117004395
2665,0.1424397551427719,0.2828552846587805,0.1404155295160086,0.6060606060606061,0.5901639344262295,-0.01589667163437658,0.15625,0.3050847457627119,0.14883474576271188,0.303030303030303,0.4590163934426229,0.15598609041231992,0.5686936936936937,0.6052261319271915,0.03653243823349783,0.9087814092636108,0.9057664275169371,-0.003014981746673695
2666,0.0249109799725709,0.0333246914741043,0.008413711501533402,0.2352941176470588,0.3673469387755101,0.13205282112845132,0.0,0.0425531914893617,0.0425531914893617,0.1470588235294117,0.2857142857142857,0.138655462184874,0.2256413523615358,0.2266590295393175,0.0010176771777817006,0.7884692549705505,0.7901814579963684,0.001712203025817871
2667,0.0994331256564067,0.1062251311026331,0.006792005446226393,0.4347826086956521,0.5416666666666666,0.10688405797101452,0.0909090909090909,0.2173913043478261,0.12648221343873522,0.3478260869565217,0.5,0.15217391304347833,0.3775887573964496,0.5431671579307105,0.16557840053426087,0.8931635022163391,0.902195692062378,0.00903218984603893
2668,0.1556212517133316,0.1643434939684039,0.008722242255072288,0.3999999999999999,0.48,0.08000000000000007,0.1860465116279069,0.2083333333333333,0.022286821705426396,0.3999999999999999,0.36,-0.039999999999999925,0.4265202702702703,0.5537280701754386,0.12720779990516828,0.8187412619590759,0.8444628119468689,0.02572154998779297
2669,0.0514517301284691,0.0489483730190427,-0.0025033571094263962,0.2424242424242424,0.2258064516129032,-0.01661779081133921,0.09375,0.0999999999999999,0.0062499999999998945,0.1212121212121212,0.1290322580645161,0.007820136852394896,0.1896051433773327,0.2303832116788321,0.04077806830149941,0.822169840335846,0.8242388367652893,0.0020689964294433594
2670,0.0606241610849351,0.0298263140556444,-0.030797847029290705,0.3893805309734513,0.3043478260869565,-0.08503270488649484,0.1441441441441441,0.0666666666666666,-0.07747747747747749,0.2654867256637168,0.1956521739130435,-0.0698345517506733,0.285244753191293,0.1645846741949953,-0.12066007899629769,0.8319367170333862,0.8149886131286621,-0.01694810390472412
2671,0.07838844608918,0.0946090811248817,0.016220635035701703,0.2682926829268293,0.3333333333333333,0.06504065040650403,0.1,0.1142857142857142,0.014285714285714193,0.1463414634146341,0.2499999999999999,0.10365853658536578,0.2298191144708423,0.2359340354767183,0.0061149210058759895,0.8507689237594604,0.8825351595878601,0.03176623582839966
2672,0.2062275910257771,0.3032387136148374,0.0970111225890603,0.5483870967741935,0.6046511627906976,0.05626406601650413,0.2666666666666666,0.3902439024390244,0.1235772357723578,0.4193548387096774,0.5581395348837209,0.13878469617404354,0.5507073761042015,0.5022544283413849,-0.04845294776281661,0.8959532380104065,0.9007067680358887,0.004753530025482178
2673,0.0755425831632615,0.0142818180260939,-0.0612607651371676,0.3684210526315789,0.2666666666666666,-0.10175438596491232,0.1081081081081081,0.0,-0.1081081081081081,0.263157894736842,0.2,-0.06315789473684197,0.3420231729055258,0.1540616246498599,-0.1879615482556659,0.8299029469490051,0.8060583472251892,-0.023844599723815918
2674,0.0269754674190367,0.0246703965716905,-0.0023050708473461995,0.303030303030303,0.2903225806451613,-0.012707722385141673,0.03125,0.0333333333333333,0.002083333333333298,0.2424242424242424,0.2580645161290323,0.015640273704789903,0.1975390156062424,0.17567791005291,-0.0218611055533324,0.8435209393501282,0.8380522727966309,-0.0054686665534973145
2676,0.0839112009622998,0.0180704617580605,-0.0658407392042393,0.4038461538461538,0.3582089552238806,-0.04563719862227322,0.0980392156862745,0.0923076923076922,-0.005731523378582293,0.2307692307692307,0.2686567164179105,0.0378874856486798,0.3401753558566284,0.1921121709553386,-0.14806318490128978,0.8453607559204102,0.8245922923088074,-0.020768463611602783
2677,0.1371987337906339,0.1371987337906339,0.0,0.5217391304347826,0.5217391304347826,0.0,0.1791044776119403,0.1791044776119403,0.0,0.3768115942028986,0.3768115942028986,0.0,0.4179328882614279,0.4179328882614279,0.0,0.8951534628868103,0.8951534628868103,0.0
